Booking_ID;no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;type_of_meal_plan;required_car_parking_space;room_type_reserved;lead_time;arrival_year;arrival_month;arrival_date;market_segment_type;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status
INN02696;3;0;2;4;Meal Plan 1;0;Room_Type 4;130;2018;8;6;Online;0;0;0;155.7;2;Not_Canceled
INN02697;1;0;1;3;Meal Plan 1;0;Room_Type 1;5;2018;4;4;Aviation;0;0;0;95;0;Not_Canceled
INN02698;1;0;1;2;Meal Plan 1;0;Room_Type 1;39;2018;3;11;Online;0;0;0;76.5;0;Canceled
INN02699;1;0;2;3;Meal Plan 1;0;Room_Type 1;269;2018;12;29;Offline;0;0;0;70;1;Not_Canceled
INN02700;1;0;0;1;Meal Plan 1;0;Room_Type 1;12;2018;8;17;Complementary;1;0;3;0;4;Not_Canceled
INN02701;2;0;2;2;Meal Plan 1;0;Room_Type 1;205;2018;7;24;Online;0;0;0;90.95;0;Canceled
INN02702;2;0;0;4;Meal Plan 1;0;Room_Type 1;94;2018;5;18;Online;0;0;0;127.93;0;Canceled
INN02703;1;0;2;2;Meal Plan 1;0;Room_Type 1;39;2017;9;4;Online;0;0;0;85.5;0;Not_Canceled
INN02704;2;0;2;1;Meal Plan 1;0;Room_Type 1;41;2018;3;13;Corporate;0;0;0;85.67;0;Not_Canceled
INN02705;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Online;0;0;0;115;1;Canceled
INN02706;2;0;0;3;Meal Plan 1;0;Room_Type 4;62;2018;4;21;Online;0;0;0;91.48;0;Not_Canceled
INN02707;2;0;1;2;Meal Plan 1;0;Room_Type 1;20;2018;11;14;Online;0;0;0;104;2;Not_Canceled
INN02708;2;0;1;2;Meal Plan 1;0;Room_Type 1;168;2018;4;22;Online;0;0;0;85;0;Canceled
INN02709;2;0;2;3;Meal Plan 1;0;Room_Type 4;18;2017;10;16;Online;0;0;0;107.65;1;Not_Canceled
INN02710;2;0;1;0;Not Selected;0;Room_Type 1;0;2018;8;7;Online;0;0;0;98;1;Canceled
INN02711;2;0;6;13;Not Selected;0;Room_Type 1;64;2018;3;10;Online;0;0;0;70.46;0;Canceled
INN02712;2;0;1;2;Meal Plan 1;0;Room_Type 1;150;2018;9;16;Online;0;0;0;126.9;1;Not_Canceled
INN02713;2;0;0;3;Meal Plan 1;0;Room_Type 1;42;2018;11;22;Offline;0;0;0;72;0;Not_Canceled
INN02714;2;0;1;3;Meal Plan 2;0;Room_Type 1;210;2017;10;8;Online;0;0;0;86;0;Canceled
INN02715;2;0;0;3;Meal Plan 1;0;Room_Type 1;2;2018;9;14;Online;0;0;0;116.67;2;Not_Canceled
INN02716;2;0;1;1;Not Selected;0;Room_Type 1;56;2018;4;18;Online;0;0;0;85.5;1;Not_Canceled
INN02717;2;0;1;0;Meal Plan 1;0;Room_Type 1;39;2018;9;12;Online;0;0;0;135.9;2;Not_Canceled
INN02718;2;0;0;2;Not Selected;0;Room_Type 1;13;2018;8;19;Online;0;0;0;128.5;3;Not_Canceled
INN02719;2;0;2;4;Meal Plan 1;0;Room_Type 1;13;2018;2;14;Online;0;0;0;91;0;Not_Canceled
INN02720;2;0;1;2;Meal Plan 1;0;Room_Type 1;73;2017;11;27;Online;0;0;0;79.2;2;Not_Canceled
INN02721;2;0;0;1;Meal Plan 1;0;Room_Type 1;109;2017;7;16;Online;0;0;0;76.5;1;Canceled
INN02722;2;0;0;2;Meal Plan 1;0;Room_Type 7;5;2018;10;13;Online;0;0;0;215.6;1;Not_Canceled
INN02723;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;109;0;Not_Canceled
INN02724;2;2;0;2;Meal Plan 1;0;Room_Type 6;128;2018;5;27;Online;0;0;0;207.9;2;Canceled
INN02725;3;0;2;3;Meal Plan 1;0;Room_Type 4;95;2018;5;22;Online;0;0;0;141.32;1;Canceled
INN02726;2;0;1;3;Meal Plan 1;0;Room_Type 1;158;2018;8;25;Online;0;0;0;90.95;1;Not_Canceled
INN02727;2;0;1;4;Meal Plan 1;0;Room_Type 4;54;2017;12;30;Online;0;0;0;118.2;1;Not_Canceled
INN02728;1;0;1;0;Meal Plan 1;0;Room_Type 4;0;2018;1;4;Online;0;0;0;108;1;Not_Canceled
INN02729;2;0;0;4;Meal Plan 1;0;Room_Type 1;117;2018;5;10;Online;0;0;0;83.64;0;Not_Canceled
INN02730;2;0;2;2;Meal Plan 1;0;Room_Type 4;51;2017;11;8;Offline;0;0;0;60;0;Not_Canceled
INN02731;2;0;1;1;Meal Plan 1;0;Room_Type 4;24;2018;5;21;Online;0;0;0;155;2;Not_Canceled
INN02732;2;0;0;3;Meal Plan 1;0;Room_Type 1;162;2017;9;17;Offline;0;0;0;70;0;Not_Canceled
INN02733;2;0;0;1;Meal Plan 1;0;Room_Type 4;43;2018;6;18;Online;0;0;0;109.49;1;Not_Canceled
INN02734;1;0;1;1;Meal Plan 1;0;Room_Type 1;118;2018;6;6;Offline;0;0;0;110;0;Not_Canceled
INN02735;2;0;0;1;Not Selected;0;Room_Type 1;47;2018;3;17;Online;0;0;0;71.1;0;Canceled
INN02736;2;0;0;3;Meal Plan 1;0;Room_Type 1;44;2018;2;17;Offline;0;0;0;75;0;Not_Canceled
INN02737;2;0;0;1;Meal Plan 1;0;Room_Type 1;154;2018;11;30;Offline;0;0;0;68;0;Not_Canceled
INN02738;1;0;0;2;Meal Plan 1;0;Room_Type 1;9;2017;9;30;Online;0;0;0;120;2;Not_Canceled
INN02739;2;0;0;3;Meal Plan 1;0;Room_Type 1;103;2018;5;4;Offline;0;0;0;80;0;Not_Canceled
INN02740;1;0;2;1;Meal Plan 1;0;Room_Type 1;35;2018;4;17;Online;0;0;0;93.9;0;Canceled
INN02741;3;0;2;1;Meal Plan 1;0;Room_Type 4;155;2018;7;17;Online;0;0;0;137.7;2;Canceled
INN02742;2;0;0;4;Meal Plan 1;0;Room_Type 1;28;2017;9;22;Online;0;0;0;103.87;1;Not_Canceled
INN02743;2;0;0;3;Meal Plan 1;0;Room_Type 1;143;2018;8;25;Offline;0;0;0;100;1;Not_Canceled
INN02744;3;0;2;1;Meal Plan 1;0;Room_Type 1;44;2018;4;23;Offline;0;0;0;133;1;Not_Canceled
INN02745;2;0;1;2;Meal Plan 1;0;Room_Type 1;87;2017;11;20;Offline;0;0;0;49.07;0;Not_Canceled
INN02746;1;0;0;3;Meal Plan 1;0;Room_Type 1;26;2018;11;16;Corporate;0;0;0;77;0;Canceled
INN02747;2;0;0;1;Meal Plan 1;0;Room_Type 1;43;2018;9;7;Online;0;0;0;98.1;1;Not_Canceled
INN02748;2;0;1;0;Not Selected;0;Room_Type 1;102;2018;10;9;Online;0;0;0;108;1;Canceled
INN02749;2;0;0;2;Meal Plan 1;0;Room_Type 1;112;2018;6;2;Offline;0;0;0;100;0;Not_Canceled
INN02750;1;0;0;1;Meal Plan 1;0;Room_Type 1;5;2017;10;21;Online;0;0;0;0;0;Not_Canceled
INN02751;1;0;1;0;Not Selected;0;Room_Type 1;131;2018;10;10;Online;0;0;0;108;0;Canceled
INN02752;2;0;2;2;Meal Plan 1;0;Room_Type 1;72;2018;3;27;Offline;0;0;0;68;0;Not_Canceled
INN02753;2;2;0;1;Meal Plan 2;0;Room_Type 6;222;2018;10;29;Online;0;0;0;219.6;0;Canceled
INN02754;2;0;1;4;Meal Plan 1;1;Room_Type 1;40;2017;9;30;Online;0;0;0;75.53;1;Not_Canceled
INN02755;3;0;1;1;Meal Plan 1;0;Room_Type 4;65;2018;7;23;Online;0;0;0;137.7;2;Not_Canceled
INN02756;2;1;2;1;Meal Plan 1;0;Room_Type 1;8;2018;2;21;Online;0;0;0;111;3;Not_Canceled
INN02757;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120;0;Not_Canceled
INN02758;2;0;0;4;Meal Plan 1;0;Room_Type 1;20;2017;9;2;Online;0;0;0;80.85;2;Not_Canceled
INN02759;2;0;0;3;Meal Plan 1;0;Room_Type 4;8;2017;11;11;Online;0;0;0;107;1;Not_Canceled
INN02760;2;0;0;1;Meal Plan 1;0;Room_Type 4;162;2018;7;27;Online;0;0;0;118.8;1;Canceled
INN02761;2;0;0;4;Meal Plan 1;0;Room_Type 4;83;2018;10;19;Online;0;0;0;132.3;2;Not_Canceled
INN02762;2;0;1;2;Meal Plan 1;0;Room_Type 1;59;2018;11;14;Offline;0;0;0;75;1;Not_Canceled
INN02763;1;0;1;2;Meal Plan 1;0;Room_Type 1;11;2018;12;19;Online;0;0;0;86;0;Not_Canceled
INN02764;1;0;2;0;Not Selected;0;Room_Type 1;17;2018;4;3;Online;0;0;0;89;0;Canceled
INN02765;1;0;1;3;Not Selected;0;Room_Type 1;31;2018;3;7;Online;0;0;0;67.6;1;Not_Canceled
INN02766;2;0;2;1;Meal Plan 1;0;Room_Type 1;11;2018;4;16;Online;0;0;0;109.67;2;Not_Canceled
INN02767;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2017;8;8;Online;0;0;0;80;0;Not_Canceled
INN02768;2;0;0;2;Meal Plan 1;0;Room_Type 4;86;2018;5;26;Online;0;0;0;140.4;0;Canceled
INN02769;2;0;1;3;Meal Plan 1;0;Room_Type 1;113;2018;4;4;Online;0;0;0;63.49;2;Not_Canceled
INN02770;2;0;2;2;Meal Plan 1;0;Room_Type 1;3;2018;4;29;Offline;0;0;0;95;0;Not_Canceled
INN02771;2;0;1;2;Meal Plan 1;0;Room_Type 1;130;2018;4;15;Offline;0;0;0;71;0;Not_Canceled
INN02772;2;0;0;2;Meal Plan 2;0;Room_Type 1;286;2018;9;16;Online;0;0;0;117;0;Canceled
INN02773;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;1;2;Offline;0;0;0;72;0;Not_Canceled
INN02774;2;0;1;2;Meal Plan 1;0;Room_Type 1;78;2018;3;25;Online;0;0;0;100;0;Canceled
INN02775;1;0;0;1;Meal Plan 1;0;Room_Type 1;2;2018;3;17;Offline;0;0;0;82.4;0;Not_Canceled
INN02776;1;0;0;3;Meal Plan 1;0;Room_Type 1;22;2018;2;4;Online;0;0;0;82.33;0;Canceled
INN02777;2;0;1;2;Meal Plan 1;0;Room_Type 1;191;2018;6;3;Online;0;0;0;132;0;Canceled
INN02778;2;0;0;4;Not Selected;0;Room_Type 1;174;2018;10;5;Online;0;0;0;98.1;2;Not_Canceled
INN02779;2;0;0;3;Meal Plan 1;0;Room_Type 1;232;2018;9;15;Offline;0;0;0;80.75;0;Not_Canceled
INN02780;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;4;28;Offline;0;0;0;45;2;Not_Canceled
INN02781;1;0;0;1;Meal Plan 1;0;Room_Type 1;289;2017;10;17;Online;0;0;0;0;0;Canceled
INN02782;2;0;0;1;Meal Plan 1;1;Room_Type 4;6;2018;8;19;Online;0;0;0;154;1;Not_Canceled
INN02783;2;0;1;1;Meal Plan 1;0;Room_Type 1;60;2017;9;21;Offline;0;0;0;65;0;Not_Canceled
INN02784;2;0;1;4;Meal Plan 1;0;Room_Type 1;8;2018;11;2;Online;0;0;0;115.6;1;Not_Canceled
INN02785;1;0;1;2;Meal Plan 1;0;Room_Type 1;265;2018;6;24;Offline;0;0;0;83.33;0;Not_Canceled
INN02786;2;0;0;3;Meal Plan 1;0;Room_Type 1;146;2017;12;29;Offline;0;0;0;85;0;Not_Canceled
INN02787;2;0;1;3;Meal Plan 1;0;Room_Type 1;100;2018;5;19;Online;0;0;0;136;1;Not_Canceled
INN02788;1;0;1;1;Meal Plan 1;0;Room_Type 1;13;2017;10;19;Corporate;0;0;0;65;0;Not_Canceled
INN02789;2;0;0;2;Meal Plan 2;0;Room_Type 1;346;2018;9;13;Online;0;0;0;115;1;Canceled
INN02790;2;1;2;2;Meal Plan 1;0;Room_Type 1;94;2018;9;3;Offline;0;0;0;102.68;0;Not_Canceled
INN02791;2;1;0;2;Meal Plan 1;0;Room_Type 6;2;2018;11;25;Offline;0;0;0;153.8;0;Not_Canceled
INN02792;2;0;2;1;Meal Plan 1;0;Room_Type 4;31;2018;4;23;Offline;0;0;0;87.04;0;Not_Canceled
INN02793;2;2;2;5;Meal Plan 2;0;Room_Type 6;148;2018;7;11;Online;0;0;0;217.11;0;Canceled
INN02794;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;8;4;Corporate;0;0;0;65;0;Canceled
INN02795;2;0;2;5;Meal Plan 2;0;Room_Type 4;271;2018;12;26;Online;0;0;0;144.63;1;Canceled
INN02796;2;0;0;2;Meal Plan 1;0;Room_Type 1;79;2017;11;13;Offline;0;0;0;75;0;Not_Canceled
INN02797;2;0;0;4;Meal Plan 1;0;Room_Type 4;101;2018;5;25;Online;0;0;0;132.6;0;Not_Canceled
INN02798;2;0;1;0;Meal Plan 1;0;Room_Type 1;68;2018;4;25;Online;0;0;0;114.5;1;Not_Canceled
INN02799;2;1;2;3;Meal Plan 1;0;Room_Type 4;126;2018;5;15;Online;0;0;0;125.45;2;Not_Canceled
INN02800;2;0;2;2;Meal Plan 1;0;Room_Type 7;16;2018;5;6;Online;0;0;0;194.58;2;Not_Canceled
INN02801;2;0;0;2;Meal Plan 1;0;Room_Type 4;5;2017;12;17;Offline;0;0;0;69;0;Not_Canceled
INN02802;2;0;2;1;Not Selected;0;Room_Type 1;156;2018;9;25;Online;0;0;0;116.1;0;Canceled
INN02803;2;0;1;3;Meal Plan 1;0;Room_Type 1;61;2018;4;11;Online;0;0;0;76.58;0;Canceled
INN02804;1;0;0;1;Meal Plan 1;0;Room_Type 5;16;2018;2;6;Corporate;0;0;0;86;0;Not_Canceled
INN02805;1;0;0;2;Meal Plan 1;0;Room_Type 1;151;2018;1;19;Offline;0;0;0;70;0;Not_Canceled
INN02806;3;0;0;4;Meal Plan 1;0;Room_Type 4;104;2018;8;24;Online;0;0;0;150.3;0;Canceled
INN02807;1;0;1;2;Meal Plan 1;0;Room_Type 1;106;2018;10;7;Online;0;0;0;113.4;2;Not_Canceled
INN02808;2;0;0;2;Meal Plan 1;1;Room_Type 1;2;2018;1;22;Online;0;0;0;98;1;Not_Canceled
INN02809;3;0;1;2;Meal Plan 1;0;Room_Type 4;147;2018;8;22;Online;0;0;0;137.7;0;Canceled
INN02810;2;0;1;2;Meal Plan 1;0;Room_Type 1;78;2018;3;25;Online;0;0;0;100;0;Canceled
INN02811;2;0;1;0;Meal Plan 1;1;Room_Type 4;3;2018;6;20;Complementary;0;0;0;0;3;Not_Canceled
INN02812;1;0;2;2;Meal Plan 1;0;Room_Type 1;31;2017;10;11;Online;0;0;0;94.5;2;Not_Canceled
INN02813;2;0;0;1;Meal Plan 1;0;Room_Type 1;59;2018;8;11;Online;0;0;0;144.9;1;Not_Canceled
INN02814;2;0;1;3;Meal Plan 1;0;Room_Type 4;7;2018;6;9;Online;0;0;0;151;1;Not_Canceled
INN02815;3;0;1;3;Meal Plan 1;0;Room_Type 4;15;2018;4;7;Online;0;0;0;148.5;2;Not_Canceled
INN02816;2;0;1;3;Not Selected;0;Room_Type 1;104;2018;4;18;Online;0;0;0;72.25;1;Canceled
INN02817;2;0;0;3;Meal Plan 1;0;Room_Type 1;63;2018;8;9;Online;0;0;0;144.1;0;Not_Canceled
INN02818;2;0;0;4;Not Selected;0;Room_Type 1;134;2018;7;13;Online;0;0;0;89.25;0;Not_Canceled
INN02819;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Online;0;0;0;115;1;Canceled
INN02820;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95;0;Not_Canceled
INN02821;1;0;0;2;Meal Plan 1;0;Room_Type 1;50;2018;12;13;Offline;1;0;2;67.5;1;Not_Canceled
INN02822;1;0;2;1;Meal Plan 1;0;Room_Type 1;163;2018;10;15;Online;0;0;0;115;0;Canceled
INN02823;2;0;0;2;Meal Plan 1;0;Room_Type 1;30;2018;6;2;Offline;0;0;0;140;0;Not_Canceled
INN02824;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Online;0;0;0;130;0;Canceled
INN02825;2;2;2;5;Meal Plan 1;0;Room_Type 6;279;2018;9;20;Online;0;0;0;177.3;0;Canceled
INN02826;2;0;2;3;Not Selected;0;Room_Type 1;308;2018;12;29;Online;0;0;0;71.91;0;Canceled
INN02827;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Online;0;0;0;75;0;Canceled
INN02828;2;0;2;2;Meal Plan 1;0;Room_Type 1;9;2018;10;29;Online;0;0;0;137.63;1;Not_Canceled
INN02829;2;0;2;3;Not Selected;0;Room_Type 1;1;2017;9;20;Online;0;0;0;102.41;0;Not_Canceled
INN02830;2;0;0;3;Meal Plan 1;0;Room_Type 1;193;2018;9;29;Online;0;0;0;93.09;1;Canceled
INN02831;3;0;0;2;Meal Plan 1;0;Room_Type 1;2;2018;4;1;Online;0;0;0;90.47;1;Not_Canceled
INN02832;1;0;0;3;Meal Plan 2;0;Room_Type 1;71;2018;5;10;Offline;0;0;0;98;0;Not_Canceled
INN02833;2;0;0;1;Meal Plan 1;0;Room_Type 1;27;2018;6;9;Offline;0;0;0;120;0;Not_Canceled
INN02834;2;0;1;2;Meal Plan 2;0;Room_Type 1;418;2018;9;26;Online;0;0;0;107;0;Canceled
INN02835;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;2018;3;21;Corporate;1;0;6;65;1;Not_Canceled
INN02836;1;0;2;1;Not Selected;0;Room_Type 1;89;2018;12;17;Online;0;0;0;79.2;2;Not_Canceled
INN02837;2;0;1;3;Meal Plan 1;0;Room_Type 1;39;2018;6;27;Online;0;0;0;113.4;0;Canceled
INN02838;2;2;1;3;Meal Plan 1;0;Room_Type 6;10;2017;9;7;Online;0;0;0;159.75;1;Not_Canceled
INN02839;2;0;1;3;Meal Plan 1;0;Room_Type 4;80;2018;9;15;Online;0;0;0;168.3;0;Not_Canceled
INN02840;2;0;1;2;Meal Plan 1;0;Room_Type 4;185;2018;12;16;Online;0;0;0;103.5;0;Not_Canceled
INN02841;2;0;0;2;Meal Plan 1;0;Room_Type 1;88;2018;12;1;Online;0;0;0;93.6;0;Canceled
INN02842;2;0;0;2;Not Selected;0;Room_Type 1;2;2017;12;17;Online;0;0;0;63.75;1;Not_Canceled
INN02843;2;0;1;1;Not Selected;0;Room_Type 1;1;2018;4;4;Online;0;0;0;89;1;Not_Canceled
INN02844;2;0;0;1;Meal Plan 1;0;Room_Type 1;32;2017;11;14;Online;0;0;0;96.3;3;Not_Canceled
INN02845;2;0;1;2;Meal Plan 1;1;Room_Type 1;9;2018;4;8;Online;0;0;0;125.33;1;Not_Canceled
INN02846;3;0;0;3;Meal Plan 1;0;Room_Type 4;198;2018;9;22;Online;0;0;0;159.3;3;Not_Canceled
INN02847;2;0;2;5;Not Selected;0;Room_Type 1;39;2018;11;15;Online;0;0;0;74.8;1;Canceled
INN02848;2;0;0;4;Meal Plan 1;0;Room_Type 1;98;2018;9;27;Offline;0;0;0;95;1;Not_Canceled
INN02849;2;0;0;5;Meal Plan 1;0;Room_Type 1;92;2017;10;6;Online;0;0;0;89.25;1;Not_Canceled
INN02850;2;0;1;2;Meal Plan 2;0;Room_Type 1;38;2018;9;9;Online;0;0;0;170.1;1;Not_Canceled
INN02851;2;0;0;2;Meal Plan 1;0;Room_Type 1;19;2018;6;22;Corporate;0;0;0;100;0;Canceled
INN02852;1;0;2;3;Meal Plan 1;0;Room_Type 1;2;2018;1;2;Online;0;0;0;88;0;Not_Canceled
INN02853;1;0;2;0;Meal Plan 2;0;Room_Type 1;132;2018;7;3;Online;0;0;0;90.9;1;Not_Canceled
INN02854;2;0;0;5;Not Selected;0;Room_Type 1;273;2018;11;22;Online;0;0;0;63.75;0;Canceled
INN02855;1;0;0;3;Meal Plan 1;0;Room_Type 1;45;2017;10;22;Online;0;0;0;85.5;2;Not_Canceled
INN02856;3;0;0;1;Meal Plan 1;0;Room_Type 4;7;2018;5;13;Online;0;0;0;215;2;Not_Canceled
INN02857;2;0;1;2;Meal Plan 1;0;Room_Type 1;132;2018;5;16;Online;0;0;0;105.3;1;Not_Canceled
INN02858;2;0;2;1;Meal Plan 1;0;Room_Type 1;221;2017;10;17;Offline;0;0;0;65;0;Not_Canceled
INN02859;2;0;0;3;Meal Plan 1;0;Room_Type 2;119;2018;2;10;Online;0;0;0;81;1;Canceled
INN02860;2;0;2;1;Meal Plan 1;0;Room_Type 1;31;2018;10;15;Offline;0;0;0;85;0;Not_Canceled
INN02861;2;0;2;3;Meal Plan 1;0;Room_Type 1;87;2018;5;21;Online;0;0;0;119.85;1;Not_Canceled
INN02862;2;0;1;4;Meal Plan 1;0;Room_Type 4;73;2018;5;25;Online;0;0;0;129.96;1;Not_Canceled
INN02863;2;1;2;0;Meal Plan 1;0;Room_Type 4;124;2018;10;9;Online;0;0;0;135;0;Canceled
INN02864;3;0;2;3;Meal Plan 1;0;Room_Type 4;54;2018;9;2;Online;0;0;0;139.86;0;Canceled
INN02865;2;2;2;3;Meal Plan 1;0;Room_Type 6;169;2018;7;3;Online;0;0;0;158.95;1;Canceled
INN02866;2;1;2;0;Not Selected;0;Room_Type 1;11;2018;10;2;Online;0;0;0;135;3;Not_Canceled
INN02867;2;0;2;0;Meal Plan 2;0;Room_Type 1;386;2018;10;23;Online;0;0;0;115;1;Canceled
INN02868;2;0;0;1;Meal Plan 1;0;Room_Type 1;38;2018;9;2;Online;0;0;0;109.8;0;Not_Canceled
INN02869;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;2018;2;28;Online;0;0;0;60;0;Canceled
INN02870;2;0;0;2;Meal Plan 1;0;Room_Type 1;301;2018;11;18;Online;0;0;0;52;0;Canceled
INN02871;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Online;0;0;0;115;0;Canceled
INN02872;2;0;0;4;Not Selected;0;Room_Type 1;10;2018;11;1;Online;0;0;0;102;0;Canceled
INN02873;2;0;1;3;Meal Plan 2;0;Room_Type 1;66;2018;5;9;Online;0;0;0;152.15;1;Not_Canceled
INN02874;0;2;0;1;Meal Plan 1;0;Room_Type 2;9;2018;12;10;Complementary;0;0;0;0;1;Not_Canceled
INN02875;2;0;2;5;Not Selected;0;Room_Type 1;210;2018;7;16;Online;0;0;0;87.18;1;Not_Canceled
INN02876;2;0;0;2;Meal Plan 1;0;Room_Type 1;115;2018;11;18;Online;0;0;0;90;1;Canceled
INN02877;2;0;0;1;Meal Plan 1;0;Room_Type 1;27;2018;5;4;Offline;0;0;0;85;0;Not_Canceled
INN02878;2;0;1;3;Meal Plan 1;0;Room_Type 1;28;2017;9;7;Online;0;0;0;125.4;1;Not_Canceled
INN02879;1;0;0;2;Meal Plan 1;0;Room_Type 1;13;2017;8;18;Online;0;0;0;80;2;Not_Canceled
INN02880;2;0;0;3;Meal Plan 1;0;Room_Type 1;50;2018;11;10;Online;0;0;0;126.3;2;Not_Canceled
INN02881;2;0;2;5;Meal Plan 1;0;Room_Type 4;51;2018;8;29;Online;0;0;0;123.3;0;Not_Canceled
INN02882;2;0;1;3;Meal Plan 1;0;Room_Type 1;85;2018;10;6;Offline;0;0;0;85;1;Not_Canceled
INN02883;2;0;1;3;Meal Plan 2;0;Room_Type 1;87;2018;7;18;Online;0;0;0;141.75;1;Canceled
INN02884;2;0;0;3;Meal Plan 1;0;Room_Type 4;261;2018;10;13;Offline;0;0;0;90.95;2;Not_Canceled
INN02885;2;0;1;2;Meal Plan 1;0;Room_Type 1;207;2018;12;30;Offline;0;0;0;161.67;0;Not_Canceled
INN02886;2;0;2;5;Not Selected;0;Room_Type 1;14;2018;2;7;Online;0;0;0;81;1;Not_Canceled
INN02887;2;0;1;2;Not Selected;0;Room_Type 1;61;2018;11;11;Online;0;0;0;88;1;Not_Canceled
INN02888;2;0;2;1;Meal Plan 1;0;Room_Type 1;36;2018;11;26;Offline;0;0;0;72;0;Not_Canceled
INN02889;2;0;0;2;Meal Plan 1;0;Room_Type 1;317;2018;9;15;Online;0;0;0;120;0;Canceled
INN02890;2;0;0;5;Meal Plan 1;1;Room_Type 2;5;2017;12;22;Complementary;0;0;0;1.6;0;Not_Canceled
INN02891;2;0;0;2;Meal Plan 1;0;Room_Type 6;30;2018;1;15;Online;0;0;0;75.15;1;Not_Canceled
INN02892;2;0;1;3;Meal Plan 1;0;Room_Type 1;28;2018;8;29;Online;0;0;0;90.98;0;Not_Canceled
INN02893;2;0;0;1;Meal Plan 1;0;Room_Type 1;146;2018;8;5;Offline;0;0;0;81.25;1;Not_Canceled
INN02894;2;0;1;2;Meal Plan 2;0;Room_Type 1;39;2018;12;19;Offline;0;0;0;102;0;Not_Canceled
INN02895;2;0;2;1;Meal Plan 2;0;Room_Type 1;96;2017;7;11;Online;0;0;0;94.5;0;Canceled
INN02896;2;0;0;2;Meal Plan 1;0;Room_Type 4;29;2018;5;19;Offline;0;0;0;111.5;1;Not_Canceled
INN02897;2;0;2;2;Meal Plan 1;0;Room_Type 4;77;2018;3;20;Online;0;0;0;90.95;0;Not_Canceled
INN02898;2;0;0;2;Meal Plan 1;0;Room_Type 1;46;2018;11;11;Offline;0;0;0;75;0;Not_Canceled
INN02899;2;2;0;2;Not Selected;0;Room_Type 6;0;2017;8;7;Online;0;0;0;153;1;Not_Canceled
INN02900;2;0;0;2;Not Selected;0;Room_Type 4;15;2017;9;16;Online;0;0;0;115;2;Not_Canceled
INN02901;2;0;0;4;Meal Plan 1;0;Room_Type 1;270;2018;4;20;Online;0;0;0;62.8;0;Canceled
INN02902;2;0;2;1;Meal Plan 1;0;Room_Type 4;34;2018;6;19;Online;0;0;0;122.4;0;Canceled
INN02903;2;0;0;4;Meal Plan 1;0;Room_Type 2;214;2018;7;12;Online;0;0;0;81.5;1;Canceled
INN02904;2;0;1;1;Meal Plan 1;0;Room_Type 1;0;2017;11;2;Online;0;0;0;104;1;Not_Canceled
INN02905;2;0;0;5;Meal Plan 1;0;Room_Type 4;41;2018;10;4;Online;0;0;0;139.5;2;Not_Canceled
INN02906;1;0;0;2;Meal Plan 1;0;Room_Type 1;151;2018;1;19;Offline;0;0;0;71;0;Not_Canceled
INN02907;1;0;2;4;Meal Plan 1;0;Room_Type 1;15;2018;11;5;Online;0;0;0;107.99;1;Not_Canceled
INN02908;2;0;2;2;Not Selected;0;Room_Type 1;122;2018;6;11;Online;0;0;0;109.65;0;Not_Canceled
INN02909;2;0;2;1;Meal Plan 1;0;Room_Type 1;15;2018;1;24;Online;0;0;0;68.99;1;Not_Canceled
INN02910;2;0;0;2;Meal Plan 1;0;Room_Type 4;36;2018;6;29;Online;0;0;0;133.1;0;Not_Canceled
INN02911;2;0;1;3;Meal Plan 1;0;Room_Type 1;29;2018;11;17;Online;0;0;0;89.9;1;Not_Canceled
INN02912;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;101.5;0;Not_Canceled
INN02913;2;0;1;2;Meal Plan 1;0;Room_Type 4;89;2018;3;25;Online;0;0;0;105.3;1;Canceled
INN02914;1;0;1;1;Meal Plan 1;0;Room_Type 1;89;2018;12;10;Online;0;0;0;96;2;Not_Canceled
INN02915;2;0;1;2;Meal Plan 1;0;Room_Type 4;132;2018;7;29;Online;0;0;0;124.8;1;Not_Canceled
INN02916;2;0;0;2;Meal Plan 1;0;Room_Type 1;68;2017;9;29;Offline;0;0;0;48;0;Not_Canceled
INN02917;2;0;1;1;Meal Plan 1;0;Room_Type 4;44;2018;6;18;Offline;0;0;0;96.3;0;Not_Canceled
